"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1699,102,32004.8,16138.5,164.9,399.3,29.7,7.2,28.3
1700,102,36238.1,18241.6,303,554.7,22.8,8.4,68.1
1701,103,2135.6,3428.4,101.3,170.2,30.1,8.9,31.9
1702,103,2551.4,1167.4,111.6,95.6,30.4,6.1,46.2
1703,103,2793.5,4792.5,192.5,320.9,28.4,7.3,44.4
1704,103,5462.1,1717.3,141,289.4,28.5,7.9,31
1705,103,6437.1,4053.4,113.1,634.8,30.9,8,11.8
1706,103,7966.7,2919.1,127.2,316.6,28.7,7.5,23.4
1707,103,9334,7947.2,171.7,345.3,25.8,6,30.1
1708,103,9556.3,1988.9,140.1,329.3,32.4,9,30
1709,103,10490.2,4457.5,158.2,134.6,29.3,6.2,60.9
1710,103,13984.3,3969,105,139.7,30.3,6.8,32.7
1711,103,14068.2,6096.6,53.6,73,30.1,6,21.4
1712,103,22622.9,10725.7,251.8,281.6,28.5,7.6,83.9
1713,103,25218.9,2819.8,112.9,106.9,25.4,5.5,39.5
1714,103,25267.4,4838.7,253.6,350.6,23.3,7.6,69.5
1715,103,30536.5,12975.3,152.2,152.8,28.1,6.1,50.4
1716,103,31326.7,11677.1,166.2,194.1,26.9,5,41
1717,103,31990.9,16274.9,213.5,558.6,25.7,7.3,32.7
1718,103,36256,18275.6,158.8,272.5,26,6.4,33.7
1719,104,2108.3,3327.5,179.6,292.6,28.3,6.5,39.3
1720,104,2812.8,4737.4,150.4,294,29.1,7,30.9
1721,104,5481.8,1731.1,179.7,358.6,9,6.9,34.6
1722,104,5837.5,1468.6,130.8,123.9,9,6.9,52.2
1723,104,6439.8,4048.4,155.4,831.4,28.9,8,15.1
1724,104,7969.8,2899.8,202.4,305,27.6,7.9,54.5
1725,104,9336.2,7916,150.3,344.3,28.3,6.5,25.8
1726,104,9546.3,1991.2,184,422,31.1,8.7,37.2
1727,104,12308.3,4565.4,36.2,74.9,29.8,6,14.6
1728,104,12614.3,1773.9,94.6,102,29.5,7.4,39
1729,104,13930.1,3897.9,162,407.6,24.7,6.3,24.8
1730,104,22595.3,10737.9,310.2,513.3,25.8,8.2,74.7
1731,104,25268.5,4925.4,140,240.5,28.9,7.3,33.7
1732,104,30578.4,12951.5,185.4,229.2,27.7,6.9,54
1733,104,31299.5,11724.6,145.9,148.2,27.4,7.7,58.3
1734,104,31641.7,13753.9,113.2,105.3,27.2,7.2,49.3
1735,104,32003.2,16189.2,174.9,409.9,26.7,6.5,28.2
1736,104,36347.8,18264.3,183.7,209.6,27.4,7,58.7
1737,105,2200.6,3369.4,158.2,292.1,27.5,8.5,39.1
1738,105,5645.9,1644.8,306.1,794.2,22.3,8.7,51.2
1739,105,6435,4060.9,137.6,726.7,30.9,8.6,14.6
1740,105,7896.4,2965.6,152.6,244.1,27.2,7.9,40.7
1741,105,8742.7,9257.3,191.3,198,26.9,6.8,64.4
1742,105,9316.9,7944.6,131.6,203.4,28.6,6.8,33.7
1743,105,9574.3,1963.7,148.7,349.9,31.6,6.3,24.5
1744,105,13852.8,3852.5,128.6,240.3,29.7,6,26
1745,105,16264.8,7707.4,43,73,28,5.7,16.6
1746,105,22682.5,10780.8,172.3,231.1,30.4,7.4,49.9
1747,105,25304.5,4913.6,151.5,209.3,26,5.1,33.4
1748,105,31196.1,11627.8,91.6,140.5,27.6,7.8,29.2
1749,105,31594.6,13794.7,114.6,112.6,28.7,6.2,42.3
1750,105,32052.7,16152.2,159.8,403.7,11.8,5.9,23.3
1751,105,31644,16414.9,267.7,364.4,11.8,5.9,59.4
1752,105,36376.5,18041.7,177.5,323.3,25.8,6.5,35.3
1753,106,2157.6,3476.7,171.1,275.2,28.6,7.1,40.8
1754,106,5576.8,1606.6,234.3,344.1,26.8,8.1,64.5
1755,106,5405.1,5547.4,127.8,125.1,28.3,6.6,47.9
1756,106,5746.5,1640.8,374.3,856.1,21.5,9.7,76
1757,106,6419.2,4037.1,125.9,677,32,6.1,11.5
1758,106,7923.9,2935,174.4,386.5,26,6.7,30.2
1759,106,9263.9,7921.8,168.5,278.3,29.4,6.4,36.6
1760,106,9630.6,1978.7,176.3,413.7,26.6,6,27.1
1761,106,12465.5,4293.9,109.4,113.2,27.1,7.1,43.3
1762,106,13802.6,3884.8,142.4,227.3,27.4,6.4,33.1
1763,106,16597.1,2471.6,76.2,126.8,28.2,7.2,23.3
1764,106,22698.7,10826.9,252.2,239.3,29.2,7.5,97.2
1765,106,25233,4818.5,169.6,231.9,24.8,6.9,45.7
1766,106,27845.7,11619,141.1,121.6,26.2,8,67.9
1767,106,30481.4,13197.8,138.7,178.9,26.1,5.5,35.1
1768,106,31185.3,11757,637,1225,0,7.8,121.1
1769,106,32039.6,16234.5,144.8,329.8,28.6,7.4,27.5
1770,106,36304.1,17932.3,290.1,659.8,19.6,7.8,50.2
1771,107,1566.2,514.6,75.6,83,26.1,5.4,27.3
1772,107,2158.4,3526.4,173.3,284.5,26.2,5.4,33.6
1773,107,5319.9,5546.3,173.7,199.1,27.7,7.3,57.8
1774,107,5447.6,1603.8,118.4,187.9,32.3,7.2,31.7
1775,107,6418.2,4057.9,135,836.9,29.8,8.1,12.4
1776,107,7944.8,2928.3,151.2,223,29.5,7.1,40.1
1777,107,8725.7,9316.7,130.7,120.1,29.4,8.3,62.5
1778,107,9242.8,7947.3,142,275.8,27.3,6.6,28.5
1779,107,9643.6,1989.4,134.5,341.6,28.8,8.3,25.7
1780,107,13787,3843.9,155.9,235,28.1,8,44.2
1781,107,16569.5,2539.3,161.6,263,25.7,5.9,34
1782,107,22667.5,10761,120.2,180.2,27.6,5.7,28.5
1783,107,25258.3,4896.9,140.4,212.4,24.1,6.6,35.2
1784,107,29516.2,9642.2,116.3,110.3,28.5,8.2,55.1
1785,107,30452,13177.3,209.6,273.1,26.8,6.6,55
1786,107,31274.6,11609.1,148,251.3,28.9,6.8,33.8
1787,107,32069.2,16040.9,188,361.4,31,6.7,36.2
1788,107,36460.3,17980.3,160.6,264.8,28.1,7,37.7
1789,108,2177.5,3500.7,163.7,230.2,27.4,5.2,35.3
1790,108,5466.7,1619.5,150.4,143,27.9,6.6,56.2
1791,108,6424.2,4061.7,138.8,796.2,32,7.1,12.5
1792,108,7969.9,2873.7,183.2,359.3,25.5,7.3,37.2
1793,108,9181.4,7981,121.3,267.3,28.8,5.1,20
1794,108,9628.6,1984.8,132.4,227,28.8,5.8,27.9
1795,108,9558.7,5773.1,144.8,146.8,27.2,6,47.4
1796,108,12456.8,4144.3,66.4,83.1,28.6,6.9,26.9
1797,108,13876.8,3769.7,125.7,165.3,28,7.4,39.9
1798,108,16438.9,2531.5,107,155.3,28.7,6.4,29.3
1799,108,21578.8,10282.5,122.9,129.5,29.4,7.2,46.6
1800,108,22620.7,10738,165.3,295.8,24.1,7.5,37.7
1801,108,25294.8,4897.9,234.5,356.2,22.7,5.2,43.9
1802,108,26423.3,13822.3,185.4,179,24.9,7.8,74.9
1803,108,28081.4,11530.2,177.7,168,27.7,6.6,64.2
1804,108,30600.3,13181.2,110.2,188.9,29.8,6,25
1805,108,31465.9,11632.8,169,262.4,29.6,7.5,43.7
1806,108,31562.8,13783.2,82.2,77,28.4,6.7,37.6
1807,108,32019,15929.1,212.4,496.8,26.4,8.1,38.7
1808,108,36368.9,17968.3,194.9,332.3,24.8,7.1,43.1
1809,109,2191.2,3435.7,171.4,233.7,28.3,8.5,55
1810,109,2534.1,4671.5,167.1,368.7,31.1,8.6,35.3
1811,109,5996.1,1659.5,278.9,389.3,24.4,6.9,68.6
1812,109,6433.9,4041.4,138.4,844.6,30.5,8.5,13.1
1813,109,7966.5,2920.3,158.2,301.1,27,7.6,34.9
1814,109,8806.6,9288,74.8,77.4,30.4,7,33.8
1815,109,9191.9,8016.5,161,219.4,28.6,7.3,46.2
1816,109,9625.7,1955.5,143,319.2,31.3,7.9,29.1
1817,109,13908.2,3810,132.6,288.4,28.7,6.8,25.2
1818,109,16137.4,7916.5,282.6,325.4,25.5,7.1,84.8
1819,109,16363.4,2548.3,103.6,227,30,7,21.8
1820,109,22647.8,10628.6,139.2,285.6,28.3,7.2,28.5
1821,109,25315.6,4831.7,134.5,192.9,26.8,7.3,38.4
1822,109,31461.5,11586.4,240.4,320.5,29.2,7.1,64.7
1823,109,32077.4,16013,158.3,435.3,28.7,6.8,23.7
1824,109,36474.5,17931,174,244,25.9,6.1,41.6
1825,110,2215.7,3494.9,140.7,271.2,28.4,7.1,30.2
1826,110,2591.8,4724.4,110.2,199,30,6.3,24.7
1827,110,6417.6,4044.1,140.9,730.7,31,7.3,13.8
1828,110,7965.4,2901.8,198.1,365.9,26.2,7.6,43.1
1829,110,9201.9,8082.7,119.8,219.2,28.1,6.8,27.2
1830,110,9577.2,1955.6,160.7,272.5,30.5,7.2,37.5
1831,110,12483.1,4041.7,171.9,210.2,25.7,6.8,51
1832,110,13882.6,3754.3,170.3,261.7,27.3,7.9,46.2
1833,110,13900.5,5865,126.5,151.6,27.6,6,36.9
1834,110,16381.9,2731.5,153.6,617.7,27.4,6.2,16.3
1835,110,22793.4,10485.9,149.4,178.9,29.3,8.3,54.1
1836,110,24967.5,2623.7,186,188.7,23.3,5.5,54.4
1837,110,25229.6,4861.6,148.7,155.5,26.2,6.8,51.8
1838,110,31637.3,13815.3,77,97.1,28.9,5.3,24.3
1839,110,32146.1,16029.6,189.5,438.1,27.7,8.1,35.8
1840,110,36380.4,18047.4,216.3,374.4,24.8,7.7,49.5
1841,111,2223.4,3585,131,256.5,27.2,5.9,24.9
1842,111,6455.5,4057.9,143.2,775.4,30.1,6.1,12.4
1843,111,7913.7,2903.6,145.4,189.3,27.2,7.1,43.5
1844,111,9032.3,8030.5,147.3,270.2,30.1,7.2,32.9
1845,111,9588,1991.1,127.8,269.9,29.1,7.5,27.1
1846,111,12507.7,4021.7,111.6,106.2,25.3,5.8,40.3
1847,111,13991.3,3713.9,120.7,221.3,27.5,8.1,30.9
1848,111,16380.8,2710.8,161.3,462.9,27.3,7,23.7
1849,111,19948,7474.1,88.5,83.7,30.6,6.3,37.4
1850,111,21647.4,10303.9,30.1,73,31.2,6.4,13.5
1851,111,22880.9,10597.9,141.6,208.8,26.2,6.4,35.2
1852,111,30468.9,13241.8,155.5,164.8,27.2,6.7,52.6
1853,111,31613.9,13805.9,73.5,78.4,29.1,6.3,30.4
1854,111,32062.8,15988.7,183.1,336.4,29.8,7.5,40
1855,111,36472.4,18042.6,194.6,299.1,25.4,6.1,42.4
1856,112,2218.4,3592.5,148.9,277.4,27.3,6,28.7
1857,112,6430.9,4037.4,124.6,755.7,29.4,8.2,12
1858,112,7935.3,2872,146.6,210.4,27.2,6.5,37.6
1859,112,9020.5,7919.3,243.5,447,25.8,7.2,49.4
1860,112,9585.4,1950.3,145.3,344.1,31.2,6.9,25.4
1861,112,10680.7,4663.2,102.5,108.5,27.7,6.8,39.1
1862,112,13852.7,3642,178.5,341.7,28.2,7.7,38.8
1863,112,16396.5,2784.1,130.1,527.7,29.8,7.5,16
1864,112,22894.6,10571.2,120.5,186.4,30,6.7,31.2
1865,112,25302.9,4822.4,109.8,120.1,28,7,40.6
1866,112,26217.5,13664,271.6,430,22,6.8,59.3
1867,112,27774,11455.9,122.8,125.7,27.1,6.2,42.6
1868,112,30515.4,13201,149.2,161.3,26.9,7.3,53.6
1869,112,32025,16001.1,248.4,660.2,26.5,7.1,35.9
1870,112,36557.2,17992.1,169.2,213.9,28.6,6.7,47.9
1871,113,2236.2,3779.6,162.1,281.1,26.3,7.3,37.6
1872,113,5388.3,1752.8,142.5,270.6,26.5,6.7,29.4
1873,113,6448.1,4033.3,157.2,953.2,27.5,7.5,13.3
1874,113,7961.1,2926.3,169.3,287.9,28.4,6.7,36.8
1875,113,9018.4,7981.7,129.9,301.2,27.9,7.4,24.9
1876,113,9632.6,1975.7,143.2,355.2,28.6,6.9,24.3
1877,113,9636.8,5931.9,137.3,177.5,27.9,7.6,44.3
1878,113,13823.5,3692.9,119.5,249.1,28.6,7,24.9
1879,113,16175.8,7859.4,445.4,1225,14.2,6.8,55.8
1880,113,16404.3,2692.1,146.3,516.9,27.6,6.8,18.3
1881,113,21736.5,10348.9,168.3,141.8,28.2,5.5,59.2
1882,113,22795.7,10538.4,180.6,369.7,27.6,8.3,39
1883,113,25296.7,4833.2,83.3,104,26.9,6.6,29.3
1884,113,27607,11515.3,128.4,151.4,25.2,7,42.5
1885,113,30553.7,13254,183.1,192.4,24.8,6.8,61.6
1886,113,31415.5,11399.4,161.3,671.3,33.7,7.4,18.1
1887,113,32057.7,16026.8,228.5,554.9,24.7,6.3,33.1
1888,114,2097.5,3909.4,125.3,207.4,28.3,7.4,32.5
1889,114,5340.4,1737.5,178,237.3,27.7,8.8,59.6
1890,114,6411.1,4042,135.8,769.3,31.5,9.2,14.2
1891,114,7183.1,2741.1,73.1,80.4,27.4,6.4,29.9
1892,114,7922.9,2969.6,148.1,192.9,28.6,7.1,43.9
1893,114,9051.2,7897.1,167.7,278.8,29.6,8.2,44
1894,114,9613.1,1970.2,182,409.2,29.6,8.9,38.2
1895,114,9635.8,6003.4,119.5,132.3,28.4,5.4,35.4
1896,114,13753.6,3712.9,96.9,185.3,30.5,7.2,23.8
1897,114,16406.6,2721.2,146.5,514.3,29.5,7.8,20
1898,114,19510.6,7199.8,213.8,260.7,24.7,7.5,66.5
1899,114,21727.4,10474.5,163.1,188.3,12.5,6.1,47.3
1900,114,22931.3,10609.7,105.5,166.2,31.6,7.1,29.2
1901,114,25298.6,4891.9,172.7,277.3,26.3,6.8,40.2
1902,114,31988.9,15983,157.5,428.2,28.9,6.5,23.2
1903,115,1949.5,3872.2,126,170.2,30.1,5.6,32.1
1904,115,6415.6,4046,133.6,758.9,30.5,9.2,14.1
1905,115,7980.8,2926,103.3,184.5,30.5,9.2,31.4
1906,115,8593.1,9292.3,151.8,151.7,28.7,7.4,58.9
1907,115,9269.7,7957.1,140.9,232.6,29.1,6.7,32.9
1908,115,9608.9,1952.7,159.7,292.6,28.7,7.4,35.6
1909,115,9524.8,6151.3,511.1,1225,4.9,6.2,65.9
1910,115,13704.9,3747.4,140.8,236,28.5,6.6,32.4
1911,115,16277.1,7684.4,256.7,278.7,25.5,6.6,77.6
1912,115,16403.5,2777.8,150.3,621.9,28,6.8,16.5
1913,115,21864.1,10532.2,381.3,731.4,23.4,7.3,71.4
1914,115,22984.8,10614.2,152.4,228.7,27.9,6.8,38.4
1915,115,25157.3,4928.8,116.1,162.4,26.6,6.8,33.6
1916,115,27412.6,11547.5,269.5,402.5,22.3,8.4,74
1917,115,30568.3,13280.9,202.4,268.1,26.4,7.5,58.3
1918,115,31998.6,15974.8,195.8,603.2,27.6,7.5,26.9
1919,116,1878.3,3816.3,129.7,204.9,27.2,7.3,34.3
1920,116,5346.9,1546.7,141.4,133.3,27.4,5.5,46.6
1921,116,6433,4047.7,133.8,755.2,31.2,6.7,12
1922,116,7973.1,2887.6,118.8,153.8,28.3,6.6,35.6
1923,116,9096.3,7898.1,245,364.9,27.3,7.5,61.8
1924,116,9615.1,1912.7,136.1,281.1,28,8.1,30.5
1925,116,9679.5,6396.9,172.8,165,26.7,6.8,63.5
1926,116,13647.2,3625.2,140.3,217.2,28,5.4,30.1
1927,116,14038.7,9185.1,195.2,234.2,27.9,6.4,54.8
1928,116,16454.8,2857,163.4,798.4,26.6,7.2,15.9
1929,116,21707.6,10380.8,185.3,272.4,28.1,7.6,50.2
1930,116,22921.5,10599.7,92.5,175.4,31.5,8.1,25.3
1931,116,25284.3,4857,224.3,252.5,26,6.9,69.1
1932,116,30398.2,13215.6,170.1,191.9,25.2,5.9,48.2
1933,116,31997.8,15915.4,125.5,202.4,33.6,5.7,27.8
1934,117,1921,3832.2,150.4,179.3,28,8,53.2
1935,117,5412.5,1622.9,125.4,204.7,30.1,7.7,34.1
1936,117,6445.3,4050.7,145,697.9,29.5,6.6,14.2
1937,117,7912.4,2887.4,160.8,248.4,27.4,6.5,37.7
1938,117,8625.5,9216.6,125.4,153.3,28.7,6.1,36.8
1939,117,9032.8,7904.1,219.5,422,27.5,7.2,43.5
1940,117,9594.2,2045.3,121.9,224.2,28.3,8.9,33.3
1941,117,9635.5,6502.6,294.1,448.2,22.3,6.6,64
1942,117,12725.4,4292.2,116.4,117.4,27,6.6,43.6
1943,117,13638.7,3660.7,182,448.2,24.7,7.9,32
1944,117,16324.2,7828.3,211.6,259.6,25.3,7.3,63.8
1945,117,16372,3006.2,181.6,825,27,8.6,20.3
1946,117,21818.6,10385.4,29.2,73,29.9,7,13.9
1947,117,23008.8,10508.4,171.5,307.6,13.8,4.5,27.5
1948,117,25290.4,4903.4,189.9,208.4,27.9,6.2,56.6
1949,117,32107.7,15900.1,217,617.5,25.9,6.6,28.8
1950,118,1799,3894.5,145.8,214.6,27.2,5.8,33.8
1951,118,5401.8,1625.5,113.7,159.3,29.9,8.6,39.5
1952,118,6427.5,4062.9,140.3,822.1,29.8,7.5,12.7
1953,118,7930.3,2886.9,132.1,289.9,28.8,7.3,26.2
1954,118,8642.7,9382.2,149.8,188.8,14.2,6.4,42.1
1955,118,8190.4,9666.9,48,73,14.2,6.4,19.6
1956,118,9006.1,7867.2,136.5,261.5,29.4,6.9,28.9
1957,118,9579,2008.5,128.8,271.3,29.3,7.4,27
1958,118,9574,6513.5,144,186,28.3,8,47.8
1959,118,13677.6,3635.1,183.8,294.9,28.7,7.7,46.2
1960,118,16211.5,3012.6,147.4,624.7,29.7,9.8,20
1961,118,21808.1,10403.8,29.2,115.6,29.7,7.1,9.8
1962,118,23099.1,10641.4,125.5,191.8,28,5.8,29.4
1963,118,25282.5,4858.4,161.8,236.5,26.3,6.2,38.5
1964,118,30373.5,13195.9,335.4,620.4,20.5,6.4,59.1
1965,118,32071,15895.5,169.7,388.6,28,6.8,29.1
1966,118,36528.9,17912.9,190.1,205.7,25.3,5.7,53.1
1967,119,1731.3,3778.2,66.3,106.6,28.6,5.8,19.7
1968,119,5414.2,1615.1,138.7,158.1,31.1,7.2,47.9
1969,119,6428.6,4045.1,136.4,670.3,30.7,8.3,15.1
1970,119,7913.1,2886.2,139.1,178.3,29.3,6.5,39.7
1971,119,8568.4,9392.5,149.1,171.6,26.5,6.3,45.2
1972,119,9017,7953.2,155.2,287.1,27,6.3,30.9
1973,119,9617.8,2000.5,102.3,213.1,29.7,7,22.4
1974,119,9612.5,6559.1,205,303.3,26.6,6.6,48
1975,119,13731.6,3559.5,135.6,223.4,28.6,7,33.1
1976,119,14079.6,5678.4,143,137.4,25.5,5.8,48.1
1977,119,16101.1,2971.6,141.7,643,30.2,8,16.1
1978,119,21797.5,10345.8,174.5,218,29.8,6.5,48.6
1979,119,23152.1,10639.2,138.6,213,27,6.6,34.3
1980,119,25092.6,2464.6,210.8,270.5,27.7,6.7,56.9
1981,119,25257.8,4853.4,140.8,177.5,28.2,8.1,48.6
1982,119,30263,13141.6,94.4,90.6,29.3,6.7,40.1
1983,119,31282.4,11277.8,158,533.1,10,6.9,20.2
1984,119,31956.6,15903.4,131.3,247.8,30.8,8,31.9
1985,120,1800.1,3769.8,136.5,187.8,28,5.5,32.9
1986,120,5525.9,1642.4,182,387.2,27.3,6.5,31.8
1987,120,6432.5,4050.3,134.7,754.2,32,8,13.3
1988,120,7948.6,2937.2,137.3,220.7,28.9,7.6,36.4
1989,120,8624.4,9529.1,122.4,118.1,28.5,6.9,49
1990,120,9000.7,7877.2,157.1,277.2,28.6,7.3,36
1991,120,9582.4,1970.8,165.5,315.7,27.1,5.7,29.6
1992,120,12752.7,3927.8,129.7,133.3,26.8,6.6,46.4
1993,120,13743.7,3577.9,155.1,219,28.9,6.9,41.4
1994,120,16206,2827.9,133.7,609.9,31.1,8.3,15.8
1995,120,16214.9,7811,256.5,325.9,23.3,7.9,78.7
1996,120,19947.9,7071,117.4,128.7,26.7,6.8,41.8
1997,120,21696.1,10344.6,126.2,122.8,27.2,6.2,45.5
1998,120,23099.1,10505.1,127.3,203.9,29.7,5.9,28.8
1999,120,25179.3,4899.9,174.4,248.1,28.5,8.2,52.1
2000,120,31956.1,15831.5,198.6,601.6,26.5,7.8,28.5
2001,120,36369.6,18045,125.8,110.3,25.1,5.9,48.1
2002,121,1687.1,4018.9,111.7,108.1,28.3,6.4,42.7
2003,121,5694,1712.4,82.3,107,30.6,7.9,31.9
2004,121,6423.6,4068,141.7,773.6,30.6,7,13
2005,121,7965,2939.6,183.6,310.7,27,6,36.7
2006,121,8951,7826,147.2,339.5,30.2,7.4,27.5
2007,121,9643.8,2028.6,168.7,422.7,26.6,7.1,27.7
2008,121,13825.6,3523.4,195.1,318.3,23.9,7.1,44.8
2009,121,14156.4,5565,152.9,134.9,26.8,7.5,67.8
2010,121,16216.3,2785.3,136.8,599.6,30.6,7.5,15.6
2011,121,16256.6,7787,107.1,116.3,27.9,5.3,33.3
2012,121,23052.1,10467.9,147,254.8,27.6,7,33.7
2013,121,25209.2,4901.8,168.2,298.9,25.6,6,32.7
2014,121,31846.5,15988.6,200.4,410.5,28,7.7,39.9
2015,121,36575.1,18106.3,207,222.6,23.3,6.3,62.2
2016,122,1697.3,4070.1,193.7,283.5,24.3,5.9,43
2017,122,5589.2,1537.2,366.6,656.5,23.7,8.5,83.6
2018,122,5854.6,1666.9,170,172.8,14,6.1,54.8
2019,122,6434.6,4080.7,138,750.4,30.9,7.1,13
2020,122,7938.5,2896.8,140.6,282.3,26.7,7,28.8
2021,122,8930.8,7850.1,156.8,304.1,26.4,7.6,34.2
2022,122,9558.9,1981.1,142.5,308.3,28.2,6.8,26.9
2023,122,10688.7,8460,91.4,86.5,26.5,6.1,37.1
2024,122,13840.8,3629,160.8,216.4,27.5,6.6,43.1
2025,122,16245.5,2681.3,148.6,554.5,26.8,8.2,19.9
2026,122,20036.2,1084.5,125.7,149.4,29.5,6.6,40
2027,122,20112.6,7416.1,94.3,98.8,27.5,6.8,37.3
2028,122,23105.1,10226.7,146.3,308.5,28,7.7,30.5
2029,122,25280.7,4928.1,154.3,222.7,29.7,7.2,42.1
2030,122,27423.3,11454.5,162.2,176.6,28,7,55.3
2031,122,30359.1,13421.3,31.5,73,30.1,7.3,14.9
2032,122,31195.5,11384.2,180.9,529.6,14,5.7,22.3
2033,122,30843.1,11560.3,91.9,126.4,14,5.7,26
2034,122,31557.7,13873.9,117.6,124.4,28.3,6.6,41.9
2035,122,31866.7,15951.2,146.2,252.3,29.6,7.4,35
2036,123,5490.9,1594.1,157.8,280.5,27.4,7.6,36.9
2037,123,6430.2,4052.7,135.8,767.8,31.6,7,12.3
2038,123,7902.3,2921,196.4,323.3,25.7,8.1,49.7
2039,123,8731.2,9347.7,97.4,93.3,28.6,6.7,40.9
2040,123,8867.2,7799.1,184.6,392.2,26.5,7,33.7
2041,123,9602.6,1976.1,143,266.6,28.5,6.3,28.9
2042,123,10618.4,4661.7,279.4,374,23.7,6.6,69.2
2043,123,13799.3,3536.5,179.2,287.9,26.9,6.8,41.2
2044,123,16219.5,7740.6,164.4,184.9,26.5,5.7,46.1
2045,123,16327,2691.2,139.4,465.3,29.6,7.1,19
2046,123,19983.1,1109.1,163.3,288.4,28.2,7.3,37.1
2047,123,20779.2,12861.3,317.1,1152.5,31.4,8.8,39.2
2048,123,21789.5,10359.5,125.9,126.4,29,6.2,44.1
2049,123,23199.2,10300.4,135.2,260.8,27.3,7.5,30.4
2050,123,25195.2,4897.2,150.7,218.5,27.9,7.7,43.1
2051,123,27484.2,11465.7,445.2,1225,14.6,6.6,53.9
2052,123,30355.9,13347.3,212.8,345.9,23.8,6.8,46.6
2053,123,31152.7,11315.3,265.1,710.3,22.2,8.7,43.8
2054,123,31775.2,16072.4,174.6,392.7,28.4,7.7,33
2055,123,36613.7,18258.4,91.2,88.9,26.5,5.6,33.9
2056,124,5531.2,1596.7,136.7,121.2,32.4,8,64.5
2057,124,6414.1,4062.1,137.1,796.9,31.4,8.7,13.6
2058,124,7969.5,2916.5,143.8,226,29.5,6.9,35.8
2059,124,8505.7,1645.3,108,135.3,29.2,6.6,34.3
2060,124,8880.8,7750.7,150.9,250.3,27.7,7.1,36.1
2061,124,9537.8,1979.2,156.4,335,29.3,8,32.4
2062,124,13905.4,3464.9,33.8,100.8,31.6,8.9,13.7
2063,124,16376.3,2679.8,145.8,436.4,30.1,7.8,22.7
2064,124,21781.1,10245.1,81,91,28.1,6.5,31.4
2065,124,22569,10988.6,110.8,96.5,27.9,5,39
2066,124,23266.1,10286.6,155.4,331.9,28.7,6,26.7
2067,124,25163.4,4870.5,120.3,198.4,27.5,6.2,27.9
2068,124,31179.3,11263.1,108.5,257.5,30,6.9,20.8
2069,124,31871.2,15999.6,176,417.3,26.1,7,29.6
2070,125,1837.1,4038.6,216.2,224.2,26.1,8.5,86.7
2071,125,5782.6,1658.1,424.2,1225,18.7,6.5,49.1
2072,125,6426.8,4037.9,140.9,720.6,29.3,7.6,14.2
2073,125,7961,2914.2,176.8,384.8,29.5,9.9,41.7
2074,125,8884.9,7777.5,150,286.6,26.8,8.3,35.6
2075,125,9595.1,2010.4,184,413.2,26.9,5.2,26.3
2076,125,9761.6,6690.4,124.2,125.1,25.8,5.9,42.3
2077,125,13879.2,3483.9,122.5,151.2,28.3,6.7,38.3
2078,125,16149,2625,164.5,437.8,26.7,9.1,30.8
2079,125,20032.1,7343.2,202,210,25.4,6.9,68.3
2080,125,23386.8,10347.2,173.9,472.3,25.3,8,28.7
2081,125,25290.9,4902.6,151.4,283.5,27.5,7,32.1
2082,125,27535.3,11285.8,263,363.3,23.3,6.5,62.8
2083,125,30478.2,13417.1,240,217.2,28.5,8.6,110.2
2084,125,31146.4,11337.1,241.1,719.8,28.9,10.5,42.9
2085,125,31785.8,16075.1,237.8,589.7,25.4,6,32.6
2086,126,5003.9,5998.1,139.9,154.9,28,6.8,47
2087,126,5479.7,1615.5,163.1,222.4,27.5,6.7,43.6
2088,126,6426.6,4050.8,125.8,701.5,34,7.1,12
2089,126,7933,2921.5,135,266.6,27.8,7,28.2
2090,126,8962.2,7854.6,198.5,399,27.2,7.3,38.7
2091,126,9586,1955.5,192.8,433.4,25.9,6.4,31.3
2092,126,12550.5,3428.4,128.8,146.6,25.8,6.5,41.9
2093,126,13806.7,3608.5,118.7,165.5,29.3,7.1,35.2
2094,126,16206.2,7693.6,153.4,165.7,26.9,6.3,49
2095,126,21606.4,10273.1,168.7,162.5,27.5,7.9,70.5
2096,126,23404.1,10166.9,155.8,290.1,29.8,5.9,29.5
2097,126,25233.9,4922.5,111.9,163.2,28,5.5,27.2
2098,126,27502.5,11469.7,140.6,141,25,6.2,48.3
2099,126,30085.6,11109.5,99.6,103.1,31.6,7.3,41.5
2100,126,30309.9,13354.1,276.1,368.9,22.5,6.9,70.6
2101,126,31263.3,11250.8,159.8,474.8,14.1,6.8,22.4
2102,126,30826.9,11465.5,63.5,91,14.1,6.8,23.5
2103,126,31578.4,14095.4,177.5,187.6,24.6,4.6,44.1
2104,126,31627,16010.6,142,352.5,28.3,6.2,22.5
2105,127,1722.9,4115.9,129.2,134.9,27.7,7.1,48.4
2106,127,4989.3,5986.8,196.9,330.2,25.5,7.3,45.1
2107,127,5490,1701,159.5,200.8,30.9,7.4,49.9
2108,127,6436.3,4077.8,141.8,833.7,29,8.3,13.4
2109,127,7911.3,2955,125.8,355.2,29.9,7.8,21.5
2110,127,8979.9,7865.9,172.6,218,30.1,6.8,49.7
2111,127,9600,2002.9,159,377,12.6,6.2,25.3
2112,127,9667.2,6990.5,107.3,110.1,29.7,5.2,34.2
2113,127,13820.6,3487.5,138.3,196.1,28.8,6.9,37.9
