"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
40,2,8473.9,7901.1,215.4,385.8,28.2,9.5,56.9
41,2,8400.9,25762.2,154.6,1225,37.9,9.1,11.9
42,2,9755.1,30411.1,141.9,529.2,35.6,9.7,21.5
43,2,10204.9,12224.8,212.9,497.5,30,7.4,36.4
44,2,10584.4,6277.5,174.8,676.1,29.9,8.3,22
45,2,12285.1,12787.9,156.9,241.8,31.2,7.3,40.4
46,2,12459.7,15638.8,157.2,893.4,31.1,7.2,13.7
47,2,12880.7,6186,166.7,299,32.2,7.5,38
48,2,13951.7,24004.2,129.6,136.3,32.5,7.6,50.9
49,2,14067.2,18116.8,137.9,212.5,33.9,9.4,44.8
50,2,14316.7,16752.5,131.6,171.1,31.3,8,44.5
51,2,14228.1,28769.4,173.7,581.4,35.9,8.5,25
52,2,14836.6,24651.1,142.4,623.8,34.7,8.7,17.5
53,2,18063.3,19435.9,162.6,391.9,31.6,8.4,31.2
54,2,19641,16868.4,157.2,979.1,32.2,8.4,14
55,2,20132.6,27559.7,108.4,105.5,31.9,7.8,48.8
56,2,21671.9,19591.5,88.2,114.6,32.7,6.3,28.3
57,2,22997.5,19492.9,179.7,508.8,32.6,9.1,31.3
58,2,24254.4,27888.3,256.7,359.3,27.3,7.2,66
59,2,26919.9,21986.8,158,1021.2,33.3,8.2,13.4
60,2,28853.6,28105.5,190.6,233.4,27.1,7.5,59.8
61,2,32333.4,25809.9,165.7,268.3,29.4,6.5,37.1
62,2,34697.6,33170.5,213.6,323.7,7.2,5.1,40.5
63,2,38804.9,29192,602.6,1225,0,6.4,91.4
64,3,2507.3,22831.2,153.1,201,34.2,6.9,43.7
65,3,4416.6,23923.2,195.5,865.5,32.4,9.7,23.8
66,3,4924.4,28966,164.4,653.2,38.8,9.2,22
67,3,5356.4,1752.6,205.7,289.3,30.5,6.4,49.8
68,3,5571,5799.3,147.5,300.7,29.3,7.4,30.5
69,3,8281.2,17903.9,136.3,166.9,33.6,7.9,47.7
70,3,8367.4,25721,162.3,1225,35.6,9.2,12.9
71,3,8485.9,7899.8,142.6,204.3,31.3,7.7,41.8
72,3,9814.8,30295.5,125.5,410.9,36.4,7.4,18.4
73,3,10258.3,12228.6,182.6,338.8,30.4,6.9,37.3
74,3,10593.1,6187.5,177.5,650,32.1,8.6,23.9
75,3,12457,15691.4,165,1036.9,34.4,8.8,14.6
76,3,12967.7,6128.5,166.4,452.7,30.1,9.4,31.2
77,3,13938.7,18098.8,159.8,158.3,31.4,6.7,57
78,3,14168.5,29078.7,198.5,540.1,34.1,9.2,35.6
79,3,14722.3,24640.1,135.6,729.5,35.9,8.2,14
80,3,18089.4,19478,141.4,281.6,34.6,7.4,30.3
81,3,19651.6,16893.3,144.2,930.5,36.2,9.2,13.4
82,3,21648.6,19603.8,107.1,157.8,33.5,7.7,33.3
83,3,23014.2,19326.4,164.6,538.8,30.8,8,23.6
84,3,24396.5,27982.9,174.9,404.9,31.3,8.7,35.2
85,3,24960.6,25612.6,112.3,124.8,31.6,7.4,42.5
86,3,25829.2,22980.9,141.3,365.8,34,7.1,23.6
87,3,26911.8,21984.9,157.7,1005,36.8,9.8,15
88,3,28984.6,27962.6,195,321.4,27,8.4,51.1
89,3,32389.3,25868.4,225.3,370.1,27.9,7.9,55.3
90,3,34673.6,33318.1,190.4,256.2,26.7,6.9,51.2
91,4,2456.7,22756,252.9,513.1,29,7.3,47.1
92,4,4394,23877.4,220.8,714.1,28.5,9,32.5
93,4,4565.1,25249.3,286,433.9,29.4,8.4,77.1
94,4,4893.4,28871.9,167.9,887.6,37.2,10.8,19.5
95,4,5385,1693.4,335.4,931,22.3,8.8,53
96,4,5554.9,5798.8,137.3,296.2,31.1,6.5,25.4
97,4,8221.9,17783.5,198.2,239.3,30.2,6.6,56.3
98,4,8474.5,25670.6,147.2,1055.1,38.8,8.5,12
99,4,8541.7,7900.5,174.4,205.1,29.4,7.8,59.7
100,4,9866.2,30261.1,147.1,606.8,35.6,10.3,21.2
101,4,10179.9,12228.5,168,357.1,29.3,7,31.3
102,4,10718.1,6251.2,189,771.7,28.8,7.6,21
103,4,12501.5,15666.8,145.7,936.7,37.2,8.9,13.3
104,4,12940.6,6041.9,120.1,352.7,33.6,7.2,19.3
105,4,14095.4,18204.9,198.5,271.6,30.1,6.3,48.8
106,4,14199.3,29118.1,174.2,457,36.5,9.1,32.6
107,4,14279.8,16831.3,88.6,92.1,32.8,7.7,39.9
108,4,14687.2,24493.7,29.2,192.1,10.8,6.4,6.6
109,4,14851,24638.9,142.8,530,10.8,6.4,16.8
110,4,14436.6,24843.6,248.2,196,10.8,6.4,99.1
111,4,16906.8,20634.3,103.2,112.7,29.2,7.3,40.3
112,4,18128.9,19620.1,152.4,337.1,33.4,7.2,28.6
113,4,19661.8,16865.9,153.6,1063.4,35.5,8.2,12.5
114,4,21704.8,19587.6,227.3,304.3,29.4,6.7,58.5
115,4,22997.9,19352.4,155.6,428.6,35.5,9.8,30.2
116,4,24450.5,28121.4,252.4,397.3,27.4,7.9,63.2
117,4,25025.2,25622.3,247,331.7,25.8,5.9,56.5
118,4,25922.1,22988.5,165,350.9,31.9,7.4,32.1
119,4,26231,28910.9,737.6,1225,0,8.9,182.8
120,4,26914,21933.3,149.4,674.5,34.7,10.2,19.7
121,4,28769.7,28030,134.3,148.8,29.2,7.5,49.5
122,4,32482.8,25828.5,164.3,193.2,30.7,7.1,52.3
123,4,34584.3,33221.4,212.1,309,26.6,8.3,61.1
124,5,2476.4,22828.5,195.5,334,33,9,52.4
125,5,4404.2,23932.4,160.6,489.6,35.5,7.8,24
126,5,4570.8,25384.3,131.7,175.4,16.3,7,39
127,5,4863.2,25078.5,67.5,73,16.3,7,31
128,5,4915.6,28868.2,170.6,853.4,37.4,9.4,18.9
129,5,5372.9,1744.9,180.2,302.3,31.1,6.9,40.4
130,5,5598.7,5825.5,101.2,173.9,32.3,6.2,24.2
131,5,8281.3,17862.6,197.2,293.3,31.8,6.9,48.2
132,5,8514.2,7909.2,247.3,382.8,28.4,8.3,65.8
133,5,8403.8,25761.2,158.2,1077.9,37.3,7.5,12.3
134,5,9851.3,30282.6,145.3,523.8,34.7,7.6,19.2
135,5,10260.7,12202.5,125.9,202.2,34.9,9.1,39.2
136,5,10759.6,6299.9,131.3,471.9,34.6,7.8,18.2
137,5,11980.4,12616.5,155.6,136.8,30.8,6.9,64
138,5,12528.5,15597.1,152.9,1015.3,36.5,10,14.4
139,5,12884.2,6050.8,157.2,388,32.4,7.2,26.8
140,5,13996,18218.6,163.9,206.5,30.8,7.3,50.5
141,5,14179.9,29108.3,179.6,500.3,33.5,8.1,29.1
142,5,14336.7,16771.2,156.6,148.9,31.3,8.7,72.7
143,5,14747.1,24597.9,136.4,709.8,34.3,7.7,13.9
144,5,18181.3,19519,184.1,437.2,28.7,5.7,26.6
145,5,19656.8,16881.1,152.4,825.8,34.5,8.6,15.4
146,5,21666.2,19583.8,187.6,245.6,31.1,6.7,50.4
147,5,23008.1,19253.1,176.7,637.2,31.7,6.5,20.1
148,5,24311.9,27988.4,354.3,856.5,20.1,7.7,56.4
149,5,24981.1,25568.7,169,166.4,30.6,6.2,56.6
150,5,25957.9,23051.9,154.1,291.1,30.7,7.4,33.7
151,5,26977.1,21916.3,154,237.8,33.5,5.9,34.2
152,5,28834.5,28009.9,167.6,169.8,29.1,6.9,59.8
153,5,32312.2,25920.6,161.4,575.9,28.9,8.7,22.7
154,5,34592,33290.2,171.1,171.9,26.8,6.1,55.5
155,6,2490.6,22783.9,222.8,379.1,33.3,6.9,47.5
156,6,4385.3,23925.3,150.3,508.1,34.3,7.5,20.5
157,6,4589.7,25325.3,167.7,276,31.7,7.6,41.8
158,6,4889.6,28836.5,157.7,791.9,39.5,9.3,17.6
159,6,5462.1,1709.9,163.6,225,32.7,7.2,45.7
160,6,5550.8,5792.8,159.9,372.6,27.9,8,30.7
161,6,8320.1,7958.2,168.8,214.1,30.6,6.3,45.7
162,6,8340.4,17814.7,200.7,410.4,30.8,8.1,41.9
163,6,8451.3,25804.3,158.6,1130,36.4,11.6,15.4
164,6,9030.9,30866.3,181.9,228.2,29.6,8.6,63.1
165,6,9855.2,30297.3,168.2,584.7,34,8.4,23.4
166,6,10229.9,12230.9,180.9,264.3,32.8,8.4,53.3
167,6,10779.5,6245.5,143.3,541.1,34.6,7.5,18.2
168,6,12556.9,15714.3,141.7,1023.1,35.5,7.7,11.1
169,6,12865.1,6059.4,166.5,525,32.2,8.9,26.3
170,6,12862.8,17396.6,181.5,284.5,30,8.5,50.9
171,6,14032.5,18122.5,347.9,737.1,25.6,8.6,68.6
172,6,14162.7,29177.9,138.6,789,38.1,9.2,14.4
173,6,14243.9,16810.1,156.9,157.8,32.6,8.9,70.7
174,6,14820.8,24580.1,138.5,669.9,36.2,8.4,15.6
175,6,15787.9,25242,205.5,561.2,32.6,7.6,31.4
176,6,18247.3,19288.9,152.3,318.1,33.4,6.6,28.3
177,6,19678.8,16876.3,143.6,896,36.5,9.7,14.1
178,6,21662.9,19657.8,133.7,263.7,30.3,8.3,32
179,6,23091.4,19145.6,140.7,231.5,30.5,7.9,37.3
180,6,24410.6,28036.2,125.9,192.1,33.7,8.2,37.7
181,6,25939.6,22889.3,126.1,207.8,31.5,7.7,33.9
182,6,27137.3,21917.1,160.9,466.3,32.6,8.3,26.3
183,6,28811.5,28033.1,191.5,297.6,26.3,5.9,40.2
184,6,32342.3,25868,137.1,748.1,32.1,7.8,13.5
185,7,2604.2,22917,318.6,661.5,29.7,9.3,69.2
186,7,4392,23918.3,166.1,640.2,35.9,8.6,21.7
187,7,4604.5,25335.8,174.5,394.2,30.1,9,36.9
188,7,4867.3,28879.2,139.5,807.4,40.3,10.5,15.5
189,7,5404.3,1671.9,195.9,374.9,29.6,6.3,35.9
190,7,5539,5778.9,139,199.2,30.1,6.1,34.7
191,7,8290.2,8016.2,143,166.3,33.4,7.4,49
192,7,8373.5,17861.3,133.9,234,33.6,6.9,31
193,7,8409.7,25831.9,147.7,743.3,38.9,8,15.3
194,7,9817.7,30304.7,172.1,602.5,32.5,10.6,28.2
195,7,10245.9,12155.9,150,235.5,35.2,8.5,43.3
196,7,10664.6,6204.3,137.7,496.8,37.2,9.8,21.9
197,7,12571.8,15657.4,139.5,974.2,37.3,8.7,12
198,7,12901.9,6053.4,162.7,429.6,30.8,7.8,27.4
199,7,14094.6,18152.5,118.3,161.5,30.3,7.3,36.6
200,7,14163.1,29163,161.2,510.7,34.4,8.1,24
201,7,14842.7,24520.7,133.8,637.8,35.6,8.1,15.1
202,7,15774.9,25278.8,148.5,645.7,35.1,9.9,19.8
203,7,18239.6,19261.6,129.8,342.9,33.6,6.7,21.1
204,7,19664.8,16858.8,164.9,1091.2,32.2,10.7,15.8
205,7,20015.5,27662.2,100.1,107.7,16.1,6.9,38.5
206,7,19598.8,28199.7,237.2,208.8,16.1,6.9,91.5
207,7,21709.1,19605,63.5,122,33.3,8,20.4
208,7,22948.8,19196.4,149.9,344.3,30.9,8.2,30.2
209,7,24326.2,28033.3,79.6,150.2,33,6.3,19.7
210,7,25958,22994.2,179.2,329.2,32.8,7.1,37.8
211,7,27154.6,21942.4,138.7,323.2,33.6,8.4,28.5
212,7,28781,28054.1,179.5,180.5,29.4,7.3,66.4
213,7,32267.3,25794.1,143.9,453.3,31.4,8.5,22.9
214,7,34628.2,33248.8,98.7,100.5,28.1,6,36
215,8,2497.2,22810.4,223.8,429,30.3,10,58.2
216,8,4375.3,23942.6,131.4,494.3,37.1,8,17.9
217,8,4592.7,25329.7,146.7,259.5,32.5,7.6,35
218,8,4846.5,28797.6,157,876.7,19.4,8,14.8
219,8,5384.8,1795.2,160.4,225.3,32.3,7.8,47.5
220,8,5576.7,5748.5,153.2,217.3,30,7.5,43.7
221,8,6231.7,24090.7,306.4,612.2,24.4,7.7,59.1
222,8,8332.5,8061.9,180.7,264.1,33.3,8.8,55.6
223,8,8494.3,17791.9,192.5,378.4,31.7,8.2,42.1
224,8,8402.5,25952.5,170.7,652.3,35.5,7.5,20.3
225,8,9838.2,30302.2,147.9,522.8,34.6,8,20.3
226,8,10215.3,12204.7,167,325.2,9.6,6.1,30.6
227,8,10713.5,6167.1,168.2,658.1,31.9,7.4,19.7
228,8,12536.2,15589.3,150.2,995.5,33.8,10,14.2
229,8,12926.2,5926.9,152.8,466.4,30.2,7,21.5
230,8,14006.5,18147.7,94.7,119.6,31.4,6.8,31.9
231,8,14159.8,16783.9,120.4,167.8,31.5,8.1,39.3
232,8,14288.7,29008.9,182.6,817.3,34.8,8.9,21.1
233,8,14840.8,24540.7,148.4,421.5,35.6,6.4,21.2
234,8,18279.4,19321.9,155.2,371.9,32,7.3,27.5
235,8,19668.3,16862.6,155.6,891.8,33.1,8.2,14.5
236,8,21737.2,19561.7,158.6,240.3,31.6,6.8,39.2
237,8,22988.8,19159.8,152.4,629.9,31.9,8.4,18.9
238,8,24366.5,28082.8,94.1,142.8,30.8,8,30.6
239,8,26066.1,23121.8,155.6,260.5,31.8,7.7,39.1
240,8,27278.6,22009.6,160.8,474.3,31.5,7.2,23.5
241,8,27672.2,23448.3,161.4,238.3,29.2,7.2,42.7
242,8,28864.7,27953.9,241.3,346.8,24.2,6.3,55
243,8,32316.8,25809.1,155.8,812.4,32.1,8.2,15.6
244,9,2510.6,22811.4,149.6,244.2,32.2,7.2,36.7
245,9,3504.5,25093.2,124,198,36,7.4,33.3
246,9,4365,23950.1,135.1,344.4,34.8,8.5,26.1
247,9,4597,25336.1,51.5,105.5,33.2,7.3,17
248,9,4905.7,28791.5,158,982.1,36.5,7.9,13.5
249,9,5413.8,1690.2,179.6,334,31.9,8.6,43.5
250,9,5569.9,5787.7,170.4,275.5,28.8,6.3,37.3
251,9,8258.1,8023.5,222,236.5,29.6,6.6,69.6
252,9,8324.8,25933,161.4,718.6,35.6,9.5,20
253,9,8504.1,17828.1,188.2,577.5,31,7.4,26
254,9,9783,30322.8,167.3,664,32.1,9.7,23.1
255,9,10292.1,12236,139.4,289.4,33.9,8.4,31.6
256,9,10648.3,6266.8,150,553.6,33.6,8.3,20.3
257,9,12451.5,15506.1,152.9,1098.6,32.9,9.7,13.3
258,9,12568.6,6951.8,173.9,199.4,30.6,7.1,56.3
259,9,12929.4,5908.4,154.6,394.3,32.9,6.7,24.6
260,9,14007.7,18077.4,139.5,196.2,33.2,8.7,46.1
261,9,14259.9,16804.1,124.8,120.4,32.1,6.7,48.5
262,9,14314.5,28917.5,158.2,1064.5,36.6,9.5,14.1
263,9,14857.3,24525.1,147.5,571.4,33.4,8.9,20.1
264,9,15399.4,10884.7,327.2,864.4,30.7,11.7,69.5
265,9,16022.3,10921.1,266.2,782.1,37.2,9.4,43.4
266,9,17339.7,14193.5,190.9,322.9,32,6.3,39.3
267,9,18348.3,19258.7,149,263.2,32.4,7.6,35.5
268,9,19653.8,16884.3,136.3,847.3,35.2,8.4,12.7
269,9,22945.5,19106.4,161.1,440.2,32.3,8,27
270,9,24419.9,27917.5,152.2,377.6,33,6.6,24.7
271,9,26009.9,23088.4,179.3,358,29.2,7.2,35.6
272,9,27281.3,21939.6,183.5,405.4,30.6,7.2,33.2
273,9,28820.2,27892,156.2,243.5,28.5,6.5,36.6
274,9,32308,25673.8,133.5,608.5,35,8.5,16
275,9,34541.4,33273.3,139.5,173.5,28.6,6.5,41.2
276,10,2510.2,22823.5,153.1,315,32.3,7.2,30.6
277,10,3474.4,25106.2,149.9,209.9,37.2,7.8,45.1
278,10,4355.2,23980.2,136.6,370.5,34.5,8.4,24.7
279,10,4624,25277.5,130.3,253.3,31.1,7.3,28.9
280,10,4850.8,28737.4,151.7,948,40.3,9.7,14.7
281,10,5353.1,1807.4,454.3,1225,3.9,6.5,55.4
282,10,6004.2,1580.7,0.9,73,3.9,6.5,9.1
283,10,5662.5,5740.8,193.8,325.3,26.3,7.4,44.9
284,10,8230,8121.1,236.9,269.4,31.3,7.9,81.3
285,10,8259.4,25972.8,149.6,985.4,36.8,9.1,13.5
286,10,8461.1,17933.4,161.5,465,33.4,7.6,24.9
287,10,8982.4,30854.8,86.5,89.6,15.2,7.6,39.1
288,10,8992.8,31150,33.6,74.4,15.2,7.6,15.8
289,10,9783.1,30281,168.5,644.3,32.2,7.7,20.5
290,10,10270.6,12192.7,114.5,210,32.8,7.9,29.4
291,10,10776.1,6239.9,156.3,661.2,31,8.9,19.7
292,10,12458.2,15393.3,163.9,1037.9,35.6,8.5,14.2
293,10,12586.9,6949.7,242.8,287.8,28.7,8.4,83.6
294,10,12936.5,5838.3,164.9,408.3,31.6,7,27.1
295,10,13984.2,18110.7,125,145.2,33.3,7.6,45.4
296,10,13922.6,23804.4,159,207,32.1,6.1,41.6
297,10,14321.4,16763.5,143.3,166.4,29.6,5.2,37.7
298,10,14313.7,28887.3,147.6,1225,39.3,12.3,13.3
299,10,14889.6,24479.5,149.6,489.5,34.6,7.5,20.9
300,10,16325.1,10208.3,215,446.3,41.2,9.9,51.5
301,10,18317.4,19195,160.6,260.1,31.1,7.4,40.1
302,10,19660.5,16883.3,137.6,923.4,38.3,9.1,12.5
303,10,21689.9,19539.7,195.9,274.7,31.8,7.1,51.9
304,10,23007.7,19110.7,114.6,112.9,33.1,8.6,54.7
305,10,24430.8,27992.3,123.3,268.7,33,8.6,28.2
306,10,24951.7,25614.2,112.7,145.3,30.4,6.7,34.7
307,10,26077.5,23027.2,168.6,499.1,31.7,8.3,26.6
308,10,27191.5,22115.4,154.6,259.6,30.9,6.8,35.3
309,10,27660.8,23450.8,80.9,84.5,31.4,6.1,31.9
310,10,28842.4,27878.7,189.5,251.4,27.1,6.4,48.7
311,10,32349.3,25535.3,144.3,502.2,32,9,22
312,10,34707.2,33304.1,54,108.1,29,6.5,16.4
313,11,2389.8,22762.6,182.3,213.4,33.3,6.8,55.5
314,11,4376.8,24034.1,141.4,294.6,36.6,7.9,30.7
315,11,4604.4,25319.8,172.3,250.3,31.1,6.4,41.5
316,11,4887.3,28750.9,159.8,822.8,38.4,10.7,19.1
317,11,5432.5,1630.9,83.1,97.4,33.9,7.6,34.4
318,11,5524.4,5757.9,159.7,281.1,29.4,7,35.4
319,11,6213,3269.6,202.7,286.2,28.4,7,52.2
320,11,8246.5,8196.8,144.4,169,34.8,8.1,52.9
321,11,8285.9,25982.9,148.8,522.8,35.9,9.2,22.6
322,11,8421.3,17880.9,139.3,303.6,34.7,8.1,29.4
323,11,9796.5,30231.9,144.4,602.9,35.1,8.1,17.6
324,11,10224,12176.4,120.4,274.2,33.2,6.9,23.1
325,11,10712.7,6125.4,166.7,675.7,30.5,10.1,23.3
326,11,12430.6,6905,135.1,164.8,31.1,6.8,42.1
327,11,12469.6,15440.3,148.7,980.2,36.4,9.7,13.9
328,11,12812.1,5882.9,158,509.9,30.9,6.8,20.8
329,11,14011.3,18095.6,146.6,182.9,32,7.6,48.2
330,11,14055.7,23798.5,167.2,184.6,29.8,6.5,52.5
331,11,14248,16718.5,122.3,117.1,31.3,6.4,46.4
332,11,14280.8,28848.6,204.6,785.9,34.5,8.9,26.3
333,11,14876,24481.1,132.4,443.9,32.1,7.1,18.3
334,11,15961.6,11747.4,236.9,651.8,15.7,8.6,38.4
335,11,16498.3,11375.3,358.8,1225,10.8,10.6,54.6
336,11,15899.1,11778.2,214.4,567.3,10.8,10.6,43.7
337,11,18222.7,19232.2,151.2,328.1,33,7.9,31.1
338,11,19658.5,16838.4,159.2,958.2,31.7,9.5,15.5
339,11,21672.4,19585.8,145.1,229.8,31.2,7.9,39.5
340,11,22946.1,18950.5,241,439.2,26.1,8.3,55.3
341,11,24504.7,28035.6,186.7,350.6,29.8,7.5,40
342,11,26076.5,23086,161.2,439,30.8,8.4,27.9
343,11,27215.6,22102,165.9,571.3,30.4,7.3,21.4
344,11,27747.8,23256.6,166.8,184.9,31.2,6.2,50.3
345,11,28859.2,27898.9,264.2,403.8,25.7,7.7,66.3
346,11,32284.8,25455.9,148.3,393.7,32.2,9,28.2
347,11,34657.3,33291.5,126.6,159.9,28.4,7.8,43.3
348,12,2485.7,22728.5,156.2,223.2,32.6,7,42
349,12,3425.4,24848.2,151.2,148.7,34.9,8.8,69.2
350,12,4414.7,21273.8,388.2,924,32.2,8.4,67
351,12,4384.4,23934.3,128.4,404.3,34,7.7,19.8
352,12,4481.1,22325.5,318.6,614.5,28.3,8,65.4
353,12,4609.3,25345,165.4,235.7,31.2,7.7,47.2
354,12,4986.1,28739.1,147.4,774.5,39.1,9.3,16.2
355,12,5394.3,1786.8,172.2,203.8,29.4,7.2,54.6
356,12,5589.6,5817.3,136.3,351.9,31.4,7,22.8
357,12,8214.3,26040.9,161.3,371.4,33.9,7.9,31
358,12,8307.9,8073.8,196.8,281.6,29.1,7.2,51.6
359,12,8420,18041.5,206.1,385.2,29.4,6.4,38.7
360,12,9791.2,30219.8,152.1,534.2,34,9,22.7
361,12,10250.4,12190.3,197.6,329.2,31,7.1,44.8
362,12,10771.8,6169.3,168.2,606.7,29.5,8.4,22.8
363,12,12344.2,6973.9,116.3,158.3,32.6,7.5,36.9
364,12,12364,15406.2,163.5,1027,32.6,7.5,13.4
365,12,12693.4,5938.7,150.8,560.6,31.1,7.9,19.7
366,12,13994.2,18152.3,165.6,183.7,29.3,8.6,65.5
367,12,14269.7,16714.1,168.1,174.7,29.4,7.2,60.3
368,12,14249.6,28899.3,159.3,383.8,35.4,8.6,31.4
369,12,14859.8,24445.8,131.3,489,32.9,8.4,18.5
370,12,15326.7,11021.7,273.5,521.2,30.7,7.4,54
371,12,16338.8,11907,284.4,740.9,15.7,7.7,43.3
372,12,16579.2,12340.6,130.8,178.7,15.7,7.7,40.9
373,12,18324.9,19216.8,162.7,362.2,32.3,8.9,35.3
374,12,19640.1,16860,163.4,951.2,33.6,9.1,15.8
375,12,21678.2,19634.9,107.4,188.8,32.3,6.7,25.9
376,12,22924.8,19050,271.5,470.5,28.7,8.8,67.4
377,12,24499.5,28034.4,108.2,129.6,32.4,7,37.1
378,12,24982.1,25568.6,113.2,96.7,32.3,6.9,51.3
379,12,26014.6,22939.6,164.4,273,31.9,5.8,33.4
380,12,27135.4,22016.3,148.3,1092,35.3,9.5,12.6
381,12,34676.5,33223.6,272.3,363.2,24.4,7,70.9
382,13,3312.2,24831.6,273.8,456.5,29.4,7.3,60.5
383,13,4145.1,21943.5,245.5,988.5,16.9,10.9,34.1
384,13,4448.8,22445.7,184.6,511.5,16.9,10.9,37.6
385,13,4357.9,24027.9,163,471.5,33.1,7,23.7
386,13,4580.6,25331.9,155.8,313.6,31.3,8.4,35.5
387,13,4957.5,28761.8,130.7,721,19.7,7.3,12.5
388,13,5331,1831.1,282.7,516.5,28.5,8.6,65.8
389,13,5568.5,5690.3,167,223.6,29,5.6,39.8
390,13,8153.6,25957.5,156.5,353.8,33.5,7.2,28.9
391,13,8325,17917.5,203.2,354.4,30.3,8.9,52.7
392,13,9804.6,30259.7,145.1,536.7,35.7,10.1,22.7
393,13,10270.6,12183,163.2,346.6,30.1,8.9,36.8
394,13,10616.6,6183.5,155.2,497.3,33.7,7,21.1
395,13,12406.3,6981.3,139.5,184.4,30.1,9,50.1
396,13,12355.7,15359.1,128.7,726.1,36.5,7.4,12.3
397,13,12717.6,6017,146.5,574.8,33.2,10.5,22.3
398,13,13937.7,18137.5,286.1,538.5,24.4,7.7,58.5
399,13,14079.7,23882.2,193.1,241.2,29.3,8,62.7
400,13,14209,28924.7,175.8,632,34.3,8.4,23.6
401,13,14330.6,16736,162.9,185.2,30.5,8.1,60
402,13,14808.8,24446.4,139.7,438.6,34.6,8.7,22.9
403,13,16260,10985,233.2,665.4,33.8,9.7,40.6
404,13,18209.7,19208,215.6,453.8,28.6,8.4,44.5
405,13,19667.2,16886.3,142.4,928.2,34.3,7.6,11.9
406,13,21681.7,19556,145.6,230.9,29.8,8.5,42
407,13,22934.7,19099.9,139.5,223.1,31.9,8.2,39.3
408,13,24511.4,27996.4,158.3,249.3,29.7,8.4,44.7
409,13,24909.7,25616,105.6,116.7,30.2,6.5,37.3
410,13,26197.1,23002.8,110.8,141.4,30.9,7.5,37.6
411,13,27177,21999.1,147.4,976.9,35.1,8.9,13.1
412,13,27737,23335.1,161,140.1,31.6,8.3,78.1
413,13,28843.8,27948.1,148.9,216.7,28.7,7.2,40.7
414,13,34633.5,33255.5,226.9,323.6,24,8,63.7
415,14,2519.1,22781.2,129.2,208.4,33.9,7.1,33.1
416,14,3506.2,24972.9,157.2,305.2,36.4,7.4,33.5
417,14,3966.9,24009.3,212.2,883.5,18.3,10.2,27.7
418,14,4374.9,22730,448.5,1225,10.9,8.5,68
419,14,4578,25324.4,202.2,291.9,31.5,6.9,50.8
420,14,4969.3,28692.4,158.2,909.4,37,8.8,15.3
421,14,5570.7,5780.6,146.2,334.2,28.3,8.9,31.5
422,14,8164.3,25931.7,138.8,354.2,33.5,8.1,25.7
423,14,8247.8,8074.5,280.3,438.1,27.5,5.8,54.2
